,eigVal,eigVec,Gain,Loss,Coupling bt. bands,Coupling bt. band1 and exciton,Coupling bt. band2 and exciton,Ecm,XC
444,"[1657.48080954-2.44008780e+01j 1657.48080954+2.44008780e+01j
 1650.03838092-1.87015711e-13j]","[[ 0.96961439+0.j         -0.01838089-0.15448406j  0.00370668-0.18341256j]
 [-0.01838089+0.15448406j  0.96961439+0.j          0.00370668+0.18341256j]
 [ 0.02568796+0.18704248j  0.02568796-0.18704248j  0.9657599 +0.j        ]]",26.64,26.64,8,5.0,5.0,1657.5,1650
445,"[1657.48090345-2.44663983e+01j 1657.48090345+2.44663983e+01j
 1650.0381931 -7.95608219e-14j]","[[ 0.96975817+0.j         -0.01829462-0.15411587j  0.00368911-0.18301829j]
 [-0.01829462+0.15411587j  0.96975817+0.j          0.00368911+0.18301829j]
 [ 0.02556758+0.18662531j  0.02556758-0.18662531j  0.96590962+0.j        ]]",26.7,26.7,8,5.0,5.0,1657.5,1650
446,"[1657.48099666-2.45318901e+01j 1657.48099666+2.45318901e+01j
 1650.03800669-2.79752686e-13j]","[[ 0.96990091+0.j         -0.01820895-0.15374948j  0.00367167-0.18262568j]
 [-0.01820895+0.15374948j  0.96990091+0.j          0.00367167+0.18262568j]
 [ 0.02544805+0.18620999j  0.02544805-0.18620999j  0.96605836+0.j        ]]",26.759999999999998,26.759999999999998,8,5.0,5.0,1657.5,1650
447,"[1657.48108916-2.45973537e+01j 1657.48108916+2.45973537e+01j
 1650.03782168-7.84485359e-14j]","[[ 0.97004262+0.j         -0.0181239 -0.15338489j  0.00365435-0.18223471j]
 [-0.0181239 +0.15338489j  0.97004262+0.j          0.00365435+0.18223471j]
 [ 0.02532938+0.1857965j   0.02532938-0.1857965j   0.96620614+0.j        ]]",26.82,26.82,8,5.0,5.0,1657.5,1650
448,"[1657.48118097-2.46627893e+01j 1657.48118097+2.46627893e+01j
 1650.03763806-1.25802716e-13j]","[[ 0.97018331+0.j         -0.01803946-0.15302208j  0.00363717-0.18184539j]
 [-0.01803946+0.15302208j  0.97018331+0.j          0.00363717+0.18184539j]
 [ 0.02521155+0.18538484j  0.02521155-0.18538484j  0.96635296+0.j        ]]",26.88,26.88,8,5.0,5.0,1657.5,1650
449,"[1657.48127209-2.47281971e+01j 1657.48127209+2.47281971e+01j
 1650.03745581-5.90504568e-14j]","[[ 0.970323  +0.j         -0.01795561-0.15266104j  0.0036201 -0.18145769j]
 [-0.01795561+0.15266104j  0.970323  +0.j          0.0036201 +0.18145769j]
 [ 0.02509455+0.18497498j  0.02509455-0.18497498j  0.96649884+0.j        ]]",26.939999999999998,26.939999999999998,8,5.0,5.0,1657.5,1650
450,"[1657.48136254-2.47935774e+01j 1657.48136254+2.47935774e+01j
 1650.03727492-1.49923692e-13j]","[[ 0.97046169+0.j         -0.01787235-0.15230175j  0.00360316-0.18107161j]
 [-0.01787235+0.15230175j  0.97046169+0.j          0.00360316+0.18107161j]
 [ 0.02497838+0.18456693j  0.02497838-0.18456693j  0.96664377+0.j        ]]",27.0,27.0,8,5.0,5.0,1657.5,1650
451,"[1657.48145231-2.48589303e+01j 1657.48145231+2.48589303e+01j
 1650.03709537-1.55346373e-13j]","[[ 0.97059939+0.j         -0.01778969-0.1519442j   0.00358634-0.18068714j]
 [-0.01778969+0.1519442j   0.97059939+0.j          0.00358634+0.18068714j]
 [ 0.02486302+0.18416066j  0.02486302-0.18416066j  0.96678777+0.j        ]]",27.06,27.06,8,5.0,5.0,1657.5,1650
452,"[1657.48154142-2.49242561e+01j 1657.48154142+2.49242561e+01j
 1650.03691715-6.99688468e-14j]","[[ 0.97073611+0.j         -0.0177076 -0.15158838j  0.00356963-0.18030427j]
 [-0.0177076 +0.15158838j  0.97073611+0.j          0.00356963+0.18030427j]
 [ 0.02474848+0.18375617j  0.02474848-0.18375617j  0.96693084+0.j        ]]",27.119999999999997,27.119999999999997,8,5.0,5.0,1657.5,1650
453,"[1657.48162988-2.49895550e+01j 1657.48162988+2.49895550e+01j
 1650.03674025+1.57553051e-13j]","[[ 0.97087186+0.j         -0.01762609-0.15123427j  0.00355305-0.17992299j]
 [-0.01762609+0.15123427j  0.97087186+0.j          0.00355305+0.17992299j]
 [ 0.02463474+0.18335344j  0.02463474-0.18335344j  0.967073  +0.j        ]]",27.18,27.18,8,5.0,5.0,1657.5,1650
454,"[1657.48171767-2.50548272e+01j 1657.48171767+2.50548272e+01j
 1650.03656465-1.00249354e-13j]","[[ 0.97100665+0.j         -0.01754515-0.15088187j  0.00353659-0.17954328j]
 [-0.01754515+0.15088187j  0.97100665+0.j          0.00353659+0.17954328j]
 [ 0.02452179+0.18295246j  0.02452179-0.18295246j  0.96721425+0.j        ]]",27.24,27.24,8,5.0,5.0,1657.5,1650
455,"[1657.48180483-2.51200730e+01j 1657.48180483+2.51200730e+01j
 1650.03639034-3.26783706e-13j]","[[ 0.97114048+0.j         -0.01746478-0.15053116j  0.00352024-0.17916515j]
 [-0.01746478+0.15053116j  0.97114048+0.j          0.00352024+0.17916515j]
 [ 0.02440964+0.18255323j  0.02440964-0.18255323j  0.9673546 +0.j        ]]",27.3,27.3,8,5.0,5.0,1657.5,1650
456,"[1657.48189134-2.51852924e+01j 1657.48189134+2.51852924e+01j
 1650.03621731+7.17452722e-14j]","[[ 0.97127338+0.j         -0.01738497-0.15018212j  0.003504  -0.17878857j]
 [-0.01738497+0.15018212j  0.97127338+0.j          0.003504  +0.17878857j]
 [ 0.02429826+0.18215572j  0.02429826-0.18215572j  0.96749405+0.j        ]]",27.36,27.36,8,5.0,5.0,1657.5,1650
457,"[1657.48197723-2.52504858e+01j 1657.48197723+2.52504858e+01j
 1650.03604554-5.27963081e-14j]","[[ 0.97140534+0.j         -0.01730571-0.14983475j  0.00348788-0.17841355j]
 [-0.01730571+0.14983475j  0.97140534+0.j          0.00348788+0.17841355j]
 [ 0.02418765+0.18175994j  0.02418765-0.18175994j  0.96763262+0.j        ]]",27.419999999999998,27.419999999999998,8,5.0,5.0,1657.5,1650
458,"[1657.48206249-2.53156533e+01j 1657.48206249+2.53156533e+01j
 1650.03587503+1.09742465e-13j]","[[ 0.97153638+0.j         -0.017227  -0.14948903j  0.00347188-0.17804007j]
 [-0.017227  +0.14948903j  0.97153638+0.j          0.00347188+0.17804007j]
 [ 0.02407781+0.18136586j  0.02407781-0.18136586j  0.9677703 +0.j        ]]",27.48,27.48,8,5.0,5.0,1657.5,1650
459,"[1657.48214712-2.53807952e+01j 1657.48214712+2.53807952e+01j
 1650.03570575-1.58528074e-14j]","[[ 0.97166651+0.j         -0.01714884-0.14914495j  0.00345599-0.17766812j]
 [-0.01714884+0.14914495j  0.97166651+0.j          0.00345599+0.17766812j]
 [ 0.02396873+0.18097348j  0.02396873-0.18097348j  0.96790712+0.j        ]]",27.54,27.54,8,5.0,5.0,1657.5,1650
460,"[1657.48223115-2.54459115e+01j 1657.48223115+2.54459115e+01j
 1650.0355377 +1.23347906e-13j]","[[ 0.97179572+0.j         -0.01707121-0.1488025j   0.0034402 -0.17729769j]
 [-0.01707121+0.1488025j   0.97179572+0.j          0.0034402 +0.17729769j]
 [ 0.0238604 +0.18058278j  0.0238604 -0.18058278j  0.96804307+0.j        ]]",27.599999999999998,27.599999999999998,8,5.0,5.0,1657.5,1650
461,"[1657.48231456-2.55110027e+01j 1657.48231456+2.55110027e+01j
 1650.03537087-3.53966153e-14j]","[[ 0.97192404+0.j         -0.01699412-0.14846167j  0.00342453-0.17692878j]
 [-0.01699412+0.14846167j  0.97192404+0.j          0.00342453+0.17692878j]
 [ 0.02375281+0.18019376j  0.02375281-0.18019376j  0.96817817+0.j        ]]",27.66,27.66,8,5.0,5.0,1657.5,1650
462,"[1657.48239738-2.55760687e+01j 1657.48239738+2.55760687e+01j
 1650.03520524-1.12204772e-13j]","[[ 0.97205147+0.j         -0.01691756-0.14812244j  0.00340897-0.17656136j]
 [-0.01691756+0.14812244j  0.97205147+0.j          0.00340897+0.17656136j]
 [ 0.02364596+0.17980641j  0.02364596-0.17980641j  0.96831241+0.j        ]]",27.72,27.72,8,5.0,5.0,1657.5,1650
463,"[1657.4824796-2.56411099e+01j 1657.4824796+2.56411099e+01j
 1650.0350408-1.08815483e-13j]","[[ 0.97217802+0.j         -0.01684152-0.14778481j  0.00339351-0.17619545j]
 [-0.01684152+0.14778481j  0.97217802+0.j          0.00339351+0.17619545j]
 [ 0.02353985+0.17942071j  0.02353985-0.17942071j  0.96844581+0.j        ]]",27.779999999999998,27.779999999999998,8,5.0,5.0,1657.5,1650
464,"[1657.48256123-2.57061263e+01j 1657.48256123+2.57061263e+01j
 1650.03487754+2.35273210e-14j]","[[ 0.97230369+0.j         -0.016766  -0.14744875j  0.00337816-0.17583102j]
 [-0.016766  +0.14744875j  0.97230369+0.j          0.00337816+0.17583102j]
 [ 0.02343445+0.17903665j  0.02343445-0.17903665j  0.96857838+0.j        ]]",27.84,27.84,8,5.0,5.0,1657.5,1650
465,"[1657.48264228-2.57711183e+01j 1657.48264228+2.57711183e+01j
 1650.03471545-5.87730011e-14j]","[[ 0.9724285 +0.j         -0.016691  -0.14711427j  0.00336292-0.17546807j]
 [-0.016691  +0.14711427j  0.9724285 +0.j          0.00336292+0.17546807j]
 [ 0.02332977+0.17865423j  0.02332977-0.17865423j  0.96871012+0.j        ]]",27.9,27.9,8,5.0,5.0,1657.5,1650
466,"[1657.48272274-2.58360859e+01j 1657.48272274+2.58360859e+01j
 1650.03455451+9.59275416e-14j]","[[ 0.97255246+0.j         -0.01661651-0.14678134j  0.00334778-0.17510659j]
 [-0.01661651+0.14678134j  0.97255246+0.j          0.00334778+0.17510659j]
 [ 0.02322581+0.17827342j  0.02322581-0.17827342j  0.96884104+0.j        ]]",27.959999999999997,27.959999999999997,8,5.0,5.0,1657.5,1650
467,"[1657.48280264-2.59010295e+01j 1657.48280264+2.59010295e+01j
 1650.03439472-3.84764616e-13j]","[[ 0.97267556+0.j         -0.01654252-0.14644996j  0.00333275-0.17474656j]
 [-0.01654252+0.14644996j  0.97267556+0.j          0.00333275+0.17474656j]
 [ 0.02312254+0.17789423j  0.02312254-0.17789423j  0.96897114+0.j        ]]",28.02,28.02,8,5.0,5.0,1657.5,1650
468,"[1657.48288197-2.59659490e+01j 1657.48288197+2.59659490e+01j
 1650.03423607-2.48755701e-15j]","[[ 0.97279782+0.j         -0.01646903-0.14612012j  0.00331782-0.17438799j]
 [-0.01646903+0.14612012j  0.97279782+0.j          0.00331782+0.17438799j]
 [ 0.02301998+0.17751665j  0.02301998-0.17751665j  0.96910043+0.j        ]]",28.08,28.08,8,5.0,5.0,1657.5,1650
469,"[1657.48296073-2.60308448e+01j 1657.48296073+2.60308448e+01j
 1650.03407854-3.24820875e-13j]","[[ 0.97291925+0.j         -0.01639604-0.1457918j   0.00330299-0.17403086j]
 [-0.01639604+0.1457918j   0.97291925+0.j          0.00330299+0.17403086j]
 [ 0.0229181 +0.17714065j  0.0229181 -0.17714065j  0.96922892+0.j        ]]",28.14,28.14,8,5.0,5.0,1657.5,1650
470,"[1657.48303894-2.6095717e+01j 1657.48303894+2.6095717e+01j
 1650.03392212+2.5087275e-13j]","[[ 0.97303986+0.j         -0.01632354-0.145465j    0.00328826-0.17367516j]
 [-0.01632354+0.145465j    0.97303986+0.j          0.00328826+0.17367516j]
 [ 0.02281691+0.17676624j  0.02281691-0.17676624j  0.96935662+0.j        ]]",28.2,28.2,8,5.0,5.0,1657.5,1650
471,"[1657.4831166-2.61605658e+01j 1657.4831166+2.61605658e+01j
 1650.0337668-1.30081384e-13j]","[[ 0.97315964+0.j         -0.01625153-0.1451397j   0.00327364-0.17332089j]
 [-0.01625153+0.1451397j   0.97315964+0.j          0.00327364+0.17332089j]
 [ 0.0227164 +0.1763934j   0.0227164 -0.1763934j   0.96948352+0.j        ]]",28.259999999999998,28.259999999999998,8,5.0,5.0,1657.5,1650
472,"[1657.48319371-2.62253914e+01j 1657.48319371+2.62253914e+01j
 1650.03361257-2.22730872e-13j]","[[ 0.97327862+0.j         -0.01618   -0.1448159j   0.00325911-0.17296804j]
 [-0.01618   +0.1448159j   0.97327862+0.j          0.00325911+0.17296804j]
 [ 0.02261656+0.17602212j  0.02261656-0.17602212j  0.96960965+0.j        ]]",28.32,28.32,8,5.0,5.0,1657.5,1650
473,"[1657.48327029-2.62901939e+01j 1657.48327029+2.62901939e+01j
 1650.03345943-3.07736546e-13j]","[[ 0.97339679+0.j         -0.01610895-0.14449358j  0.00324468-0.17261659j]
 [-0.01610895+0.14449358j  0.97339679+0.j          0.00324468+0.17261659j]
 [ 0.02251739+0.17565239j  0.02251739-0.17565239j  0.969735  +0.j        ]]",28.38,28.38,8,5.0,5.0,1657.5,1650
474,"[1657.48334633-2.63549735e+01j 1657.48334633+2.63549735e+01j
 1650.03330735+1.64903810e-14j]","[[ 0.97351417+0.j         -0.01603837-0.14417272j  0.00323035-0.17226655j]
 [-0.01603837+0.14417272j  0.97351417+0.j          0.00323035+0.17226655j]
 [ 0.02241887+0.17528421j  0.02241887-0.17528421j  0.96985958+0.j        ]]",28.439999999999998,28.439999999999998,8,5.0,5.0,1657.5,1650
475,"[1657.48342183-2.64197304e+01j 1657.48342183+2.64197304e+01j
 1650.03315633-2.90064344e-13j]","[[ 0.97363076+0.j         -0.01596826-0.14385334j  0.00321611-0.1719179j ]
 [-0.01596826+0.14385334j  0.97363076+0.j          0.00321611+0.1719179j ]
 [ 0.02232102+0.17491756j  0.02232102-0.17491756j  0.9699834 +0.j        ]]",28.5,28.5,8,5.0,5.0,1657.5,1650
476,"[1657.48349682-2.64844647e+01j 1657.48349682+2.64844647e+01j
 1650.03300637+6.94628199e-14j]","[[ 0.97374656+0.j         -0.01589862-0.1435354j   0.00320197-0.17157063j]
 [-0.01589862+0.1435354j   0.97374656+0.j          0.00320197+0.17157063j]
 [ 0.02222381+0.17455244j  0.02222381-0.17455244j  0.97010646+0.j        ]]",28.56,28.56,8,5.0,5.0,1657.5,1650
477,"[1657.48357128-2.65491766e+01j 1657.48357128+2.65491766e+01j
 1650.03285744-1.95412566e-13j]","[[ 0.9738616 +0.j         -0.01582944-0.1432189j   0.00318792-0.17122473j]
 [-0.01582944+0.1432189j   0.9738616 +0.j          0.00318792+0.17122473j]
 [ 0.02212724+0.17418883j  0.02212724-0.17418883j  0.97022876+0.j        ]]",28.619999999999997,28.619999999999997,8,5.0,5.0,1657.5,1650
478,"[1657.48364523-2.66138663e+01j 1657.48364523+2.66138663e+01j
 1650.03270955+6.66356470e-14j]","[[ 0.97397586+0.j         -0.01576071-0.14290384j  0.00317397-0.17088021j]
 [-0.01576071+0.14290384j  0.97397586+0.j          0.00317397+0.17088021j]
 [ 0.02203131+0.17382673j  0.02203131-0.17382673j  0.97035033+0.j        ]]",28.68,28.68,8,5.0,5.0,1657.5,1650
479,"[1657.48371866-2.66785340e+01j 1657.48371866+2.66785340e+01j
 1650.03256267-4.46995617e-15j]","[[ 0.97408937+0.j         -0.01569244-0.14259019j  0.00316011-0.17053704j]
 [-0.01569244+0.14259019j  0.97408937+0.j          0.00316011+0.17053704j]
 [ 0.02193601+0.17346612j  0.02193601-0.17346612j  0.97047115+0.j        ]]",28.74,28.74,8,5.0,5.0,1657.5,1650
480,"[1657.48379159-2.67431797e+01j 1657.48379159+2.67431797e+01j
 1650.03241681-1.35083632e-13j]","[[ 0.97420212+0.j         -0.01562462-0.14227796j  0.00314635-0.17019523j]
 [-0.01562462+0.14227796j  0.97420212+0.j          0.00314635+0.17019523j]
 [ 0.02184134+0.173107j    0.02184134-0.173107j    0.97059125+0.j        ]]",28.799999999999997,28.799999999999997,8,5.0,5.0,1657.5,1650
481,"[1657.48386403-2.68078037e+01j 1657.48386403+2.68078037e+01j
 1650.03227195+8.06978816e-14j]","[[ 0.97431413+0.j         -0.01555724-0.14196713j  0.00313267-0.16985476j]
 [-0.01555724+0.14196713j  0.97431413+0.j          0.00313267+0.16985476j]
 [ 0.02174729+0.17274935j  0.02174729-0.17274935j  0.97071061+0.j        ]]",28.86,28.86,8,5.0,5.0,1657.5,1650
482,"[1657.48393596-2.68724062e+01j 1657.48393596+2.68724062e+01j
 1650.03212808-2.36879877e-13j]","[[ 0.9744254 +0.j         -0.01549031-0.14165769j  0.00311909-0.16951563j]
 [-0.01549031+0.14165769j  0.9744254 +0.j          0.00311909+0.16951563j]
 [ 0.02165385+0.17239318j  0.02165385-0.17239318j  0.97082926+0.j        ]]",28.919999999999998,28.919999999999998,8,5.0,5.0,1657.5,1650
483,"[1657.4840074 -2.69369872e+01j 1657.4840074 +2.69369872e+01j
 1650.03198519+5.28661445e-14j]","[[ 0.97453593+0.j         -0.01542381-0.14134964j  0.00310559-0.16917782j]
 [-0.01542381+0.14134964j  0.97453593+0.j          0.00310559+0.16917782j]
 [ 0.02156102+0.17203846j  0.02156102-0.17203846j  0.97094719+0.j        ]]",28.98,28.98,8,5.0,5.0,1657.5,1650
484,"[1657.48407836-2.70015469e+01j 1657.48407836+2.70015469e+01j
 1650.03184328-3.96884724e-14j]","[[ 0.97464574+0.j         -0.01535774-0.14104295j  0.00309219-0.16884134j]
 [-0.01535774+0.14104295j  0.97464574+0.j          0.00309219+0.16884134j]
 [ 0.02146879+0.17168519j  0.02146879-0.17168519j  0.97106441+0.j        ]]",29.04,29.04,8,5.0,5.0,1657.5,1650
485,"[1657.48414883-2.70660855e+01j 1657.48414883+2.70660855e+01j
 1650.03170233-1.59370920e-13j]","[[ 0.97475482+0.j         -0.01529211-0.14073763j  0.00307887-0.16850617j]
 [-0.01529211+0.14073763j  0.97475482+0.j          0.00307887+0.16850617j]
 [ 0.02137717+0.17133337j  0.02137717-0.17133337j  0.97118092+0.j        ]]",29.099999999999998,29.099999999999998,8,5.0,5.0,1657.5,1650
486,"[1657.48421883-2.71306032e+01j 1657.48421883+2.71306032e+01j
 1650.03156234-1.50188486e-13j]","[[ 0.97486319+0.j         -0.0152269 -0.14043367j  0.00306564-0.1681723j ]
 [-0.0152269 +0.14043367j  0.97486319+0.j          0.00306564+0.1681723j ]
 [ 0.02128614+0.17098298j  0.02128614-0.17098298j  0.97129674+0.j        ]]",29.16,29.16,8,5.0,5.0,1657.5,1650
487,"[1657.48428835-2.71951000e+01j 1657.48428835+2.71951000e+01j
 1650.0314233 -1.74963048e-13j]","[[ 0.97497086+0.j         -0.01516211-0.14013105j  0.0030525 -0.16783974j]
 [-0.01516211+0.14013105j  0.97497086+0.j          0.0030525 +0.16783974j]
 [ 0.02119569+0.17063401j  0.02119569-0.17063401j  0.97141186+0.j        ]]",29.22,29.22,8,5.0,5.0,1657.5,1650
488,"[1657.4843574 -2.72595762e+01j 1657.4843574 +2.72595762e+01j
 1650.03128519-2.78197914e-13j]","[[ 0.97507782+0.j         -0.01509774-0.13982976j  0.00303944-0.16750846j]
 [-0.01509774+0.13982976j  0.97507782+0.j          0.00303944+0.16750846j]
 [ 0.02110583+0.17028646j  0.02110583-0.17028646j  0.9715263 +0.j        ]]",29.279999999999998,29.279999999999998,8,5.0,5.0,1657.5,1650
489,"[1657.48442599-2.73240319e+01j 1657.48442599+2.73240319e+01j
 1650.03114802-4.57974807e-14j]","[[ 0.97518409+0.j         -0.01503378-0.1395298j   0.00302647-0.16717847j]
 [-0.01503378+0.1395298j   0.97518409+0.j          0.00302647+0.16717847j]
 [ 0.02101654+0.16994032j  0.02101654-0.16994032j  0.97164006+0.j        ]]",29.34,29.34,8,5.0,5.0,1657.5,1650
490,"[1657.48449412-2.73884672e+01j 1657.48449412+2.73884672e+01j
 1650.03101176-1.68229201e-13j]","[[ 0.97528967+0.j         -0.01497024-0.13923116j  0.00301358-0.16684975j]
 [-0.01497024+0.13923116j  0.97528967+0.j          0.00301358+0.16684975j]
 [ 0.02092783+0.16959558j  0.02092783-0.16959558j  0.97175314+0.j        ]]",29.4,29.4,8,5.0,5.0,1657.5,1650
491,"[1657.48456179-2.74528822e+01j 1657.48456179+2.74528822e+01j
 1650.03087642-1.97127984e-13j]","[[ 0.97539457+0.j         -0.0149071 -0.13893383j  0.00300077-0.1665223j ]
 [-0.0149071 +0.13893383j  0.97539457+0.j          0.00300077+0.1665223j ]
 [ 0.02083969+0.16925222j  0.02083969-0.16925222j  0.97186554+0.j        ]]",29.459999999999997,29.459999999999997,8,5.0,5.0,1657.5,1650
492,"[1657.48462901-2.75172772e+01j 1657.48462901+2.75172772e+01j
 1650.03074198-1.48609803e-13j]","[[ 0.97549879+0.j         -0.01484437-0.1386378j   0.00298805-0.16619612j]
 [-0.01484437+0.1386378j   0.97549879+0.j          0.00298805+0.16619612j]
 [ 0.02075211+0.16891025j  0.02075211-0.16891025j  0.97197729+0.j        ]]",29.52,29.52,8,5.0,5.0,1657.5,1650
493,"[1657.48469578-2.75816522e+01j 1657.48469578+2.75816522e+01j
 1650.03060844-4.70801578e-14j]","[[ 0.97560233+0.j         -0.01478203-0.13834306j  0.00297541-0.16587118j]
 [-0.01478203+0.13834306j  0.97560233+0.j          0.00297541+0.16587118j]
 [ 0.02066509+0.16856965j  0.02066509-0.16856965j  0.97208837+0.j        ]]",29.58,29.58,8,5.0,5.0,1657.5,1650
494,"[1657.48476211-2.76460075e+01j 1657.48476211+2.76460075e+01j
 1650.03047579-3.24141221e-14j]","[[ 0.97570522+0.j         -0.0147201 -0.1380496j   0.00296285-0.1655475j ]
 [-0.0147201 +0.1380496j   0.97570522+0.j          0.00296285+0.1655475j ]
 [ 0.02057862+0.16823042j  0.02057862-0.16823042j  0.97219879+0.j        ]]",29.64,29.64,8,5.0,5.0,1657.5,1650
495,"[1657.48482799-2.77103430e+01j 1657.48482799+2.77103430e+01j
 1650.03034401-5.24618897e-14j]","[[ 0.97580744+0.j         -0.01465856-0.13775742j  0.00295037-0.16522505j]
 [-0.01465856+0.13775742j  0.97580744+0.j          0.00295037+0.16522505j]
 [ 0.0204927 +0.16789255j  0.0204927 -0.16789255j  0.97230857+0.j        ]]",29.7,29.7,8,5.0,5.0,1657.5,1650
496,"[1657.48489344-2.77746591e+01j 1657.48489344+2.77746591e+01j
 1650.03021311-5.10699281e-14j]","[[ 0.97590901+0.j         -0.01459741-0.1374665j   0.00293798-0.16490384j]
 [-0.01459741+0.1374665j   0.97590901+0.j          0.00293798+0.16490384j]
 [ 0.02040732+0.16755602j  0.02040732-0.16755602j  0.9724177 +0.j        ]]",29.759999999999998,29.759999999999998,8,5.0,5.0,1657.5,1650
497,"[1657.48495846-2.78389557e+01j 1657.48495846+2.78389557e+01j
 1650.03008308-1.28731416e-13j]","[[ 0.97600993+0.j         -0.01453664-0.13717684j  0.00292566-0.16458386j]
 [-0.01453664+0.13717684j  0.97600993+0.j          0.00292566+0.16458386j]
 [ 0.02032249+0.16722084j  0.02032249-0.16722084j  0.97252619+0.j        ]]",29.82,29.82,8,5.0,5.0,1657.5,1650
498,"[1657.48502305-2.79032331e+01j 1657.48502305+2.79032331e+01j
 1650.0299539 +1.06121937e-13j]","[[ 0.97611021+0.j         -0.01447626-0.13688843j  0.00291342-0.16426509j]
 [-0.01447626+0.13688843j  0.97611021+0.j          0.00291342+0.16426509j]
 [ 0.02023819+0.16688699j  0.02023819-0.16688699j  0.97263404+0.j        ]]",29.88,29.88,8,5.0,5.0,1657.5,1650
499,"[1657.48508722-2.79674914e+01j 1657.48508722+2.79674914e+01j
 1650.02982556-3.40798351e-13j]","[[ 0.97620985+0.j         -0.01441626-0.13660125j  0.00290126-0.16394754j]
 [-0.01441626+0.13660125j  0.97620985+0.j          0.00290126+0.16394754j]
 [ 0.02015441+0.16655446j  0.02015441-0.16655446j  0.97274127+0.j        ]]",29.939999999999998,29.939999999999998,8,5.0,5.0,1657.5,1650
500,"[1657.48515096-2.80317307e+01j 1657.48515096+2.80317307e+01j
 1650.02969807-1.19255208e-13j]","[[ 0.97630887+0.j         -0.01435664-0.13631531j  0.00288917-0.16363119j]
 [-0.01435664+0.13631531j  0.97630887+0.j          0.00288917+0.16363119j]
 [ 0.02007117+0.16622325j  0.02007117-0.16622325j  0.97284787+0.j        ]]",30.0,30.0,8,5.0,5.0,1657.5,1650
